timestamp,users_holding
"2019-09-27 13:04:11",0
"2019-09-27 13:40:08",0
"2019-09-27 14:40:08",7
"2019-09-27 15:40:07",10
"2019-09-27 16:40:07",12
"2019-09-27 17:40:07",17
"2019-09-27 18:40:05",19
"2019-09-27 19:40:08",20
"2019-09-27 20:40:05",23
"2019-09-27 21:40:06",23
"2019-09-27 22:40:09",23
"2019-09-27 23:40:07",23
"2019-09-28 00:40:06",23
"2019-09-28 01:40:07",23
"2019-09-28 02:40:06",23
"2019-09-28 03:40:07",23
"2019-09-28 04:40:07",23
"2019-09-28 05:40:09",23
"2019-09-28 06:40:05",23
"2019-09-28 07:40:07",23
"2019-09-28 08:40:06",23
"2019-09-28 09:40:07",23
"2019-09-28 10:40:05",23
"2019-09-28 11:40:07",23
"2019-09-28 12:40:07",23
"2019-09-28 13:40:08",23
"2019-09-28 14:40:06",23
"2019-09-28 15:40:05",23
"2019-09-28 16:40:07",23
"2019-09-28 17:40:07",23
"2019-09-28 18:40:05",23
"2019-09-28 19:40:06",23
"2019-09-28 20:40:07",23
"2019-09-28 21:40:06",23
"2019-09-28 22:40:07",23
"2019-09-28 23:40:05",23
"2019-09-29 00:40:06",23
"2019-09-29 01:40:07",23
"2019-09-29 02:40:07",23
"2019-09-29 03:40:08",23
"2019-09-29 04:40:06",23
"2019-09-29 05:40:07",23
"2019-09-29 06:40:06",23
"2019-09-29 07:40:07",23
"2019-09-29 08:40:05",23
"2019-09-29 09:40:07",23
"2019-09-29 10:40:05",23
"2019-09-29 11:40:07",23
"2019-09-29 12:40:06",23
"2019-09-29 13:40:06",23
"2019-09-29 14:40:07",23
"2019-09-29 15:40:05",23
"2019-09-29 16:40:07",23
"2019-09-29 17:40:09",23
"2019-09-29 18:40:06",23
"2019-09-29 19:40:07",23
"2019-09-29 20:40:07",23
"2019-09-29 21:40:05",23
"2019-09-29 22:40:05",23
"2019-09-29 23:40:08",23
"2019-09-30 00:40:04",23
"2019-09-30 01:40:07",23
"2019-09-30 02:40:05",23
"2019-09-30 03:40:07",23
"2019-09-30 04:40:06",23
"2019-09-30 05:40:06",23
"2019-09-30 06:40:05",23
"2019-09-30 07:40:08",23
"2019-09-30 08:40:07",23
"2019-09-30 09:40:06",23
"2019-09-30 10:40:05",23
"2019-09-30 11:40:06",23
"2019-09-30 12:40:08",23
"2019-09-30 13:40:06",23
"2019-09-30 14:40:08",36
"2019-09-30 15:40:07",35
"2019-09-30 16:40:07",35
"2019-09-30 17:40:06",35
"2019-09-30 18:40:09",37
"2019-09-30 19:40:07",37
"2019-09-30 20:40:06",39
"2019-09-30 21:40:07",39
"2019-09-30 22:40:06",39
"2019-09-30 23:40:07",39
"2019-10-01 00:40:06",39
"2019-10-01 01:40:05",39
"2019-10-01 02:40:06",39
"2019-10-01 03:40:07",39
"2019-10-01 04:40:05",39
"2019-10-01 05:40:06",39
"2019-10-01 06:40:06",39
"2019-10-01 07:40:07",39
"2019-10-01 08:40:05",39
"2019-10-01 09:40:11",39
"2019-10-01 10:40:06",39
"2019-10-01 11:40:06",39
"2019-10-01 13:03:10",39
"2019-10-01 13:40:05",39
"2019-10-01 14:40:06",41
"2019-10-01 15:40:06",40
"2019-10-01 16:40:07",39
"2019-10-01 17:40:04",39
"2019-10-01 18:40:06",41
"2019-10-01 19:40:06",42
"2019-10-01 20:40:05",42
"2019-10-01 21:40:06",42
"2019-10-01 22:40:05",42
"2019-10-01 23:40:05",42
"2019-10-02 00:40:07",42
"2019-10-02 01:40:06",42
"2019-10-02 02:40:05",42
"2019-10-02 03:40:06",42
"2019-10-02 04:40:07",42
"2019-10-02 05:40:07",42
"2019-10-02 06:40:06",42
"2019-10-02 07:40:06",42
"2019-10-02 08:40:05",42
"2019-10-02 09:40:07",42
"2019-10-02 10:40:05",42
"2019-10-02 11:40:05",42
"2019-10-02 13:03:40",42
"2019-10-02 13:40:06",42
"2019-10-02 14:40:06",42
"2019-10-02 15:40:06",42
"2019-10-02 16:40:05",42
"2019-10-02 17:40:05",43
"2019-10-02 18:40:05",43
"2019-10-02 19:40:06",44
"2019-10-02 20:40:05",44
"2019-10-02 21:40:05",44
"2019-10-02 22:40:06",44
"2019-10-02 23:40:05",44
"2019-10-03 00:40:05",44
"2019-10-03 01:40:05",44
"2019-10-03 02:40:05",44
"2019-10-03 03:40:06",44
"2019-10-03 04:40:06",44
"2019-10-03 05:40:05",44
"2019-10-03 06:40:05",44
"2019-10-03 07:40:07",44
"2019-10-03 08:40:05",44
"2019-10-03 09:40:06",44
"2019-10-03 10:40:07",44
"2019-10-03 11:40:05",44
"2019-10-03 13:03:38",44
"2019-10-03 13:40:06",44
"2019-10-03 14:40:07",45
"2019-10-03 15:40:05",45
"2019-10-03 16:40:05",45
"2019-10-03 17:40:06",45
"2019-10-03 18:40:06",46
"2019-10-03 19:40:06",46
"2019-10-03 20:40:05",46
"2019-10-03 21:40:06",46
